game_id,title,release_date,esrb,console,metascore,user_score,sales_mil,details
89,The Making of Karateka,2023-08-29,T,Switch,90,6.2,,"Interactive documentary from Digital Eclipse, the story of how a teenager with an Apple II created one of the most groundbreaking, influential games of all time."
90,Fire Emblem: Three Houses,2019-07-26,T,Switch,89,8.8,4.120,"As their professor, you must lead your students in their academic lives and in turn-based, tactical RPG battles wrought with strategic, new twists to overcome. Which house, and which path, will you choose?"
91,Dead Cells,2018-08-07,T,Switch,89,8.4,0.110,"Dead Cells is a rogue-lite, metroidvania action-platformer. You''ll explore a sprawling, ever-changing castle... assuming you''re able to fight your way past its keepers in 2D souls-lite combat. No checkpoints. Kill, die, learn, repeat."
92,Atari 50: The Anniversary Celebration,2022-11-11,T,Switch,89,7.8,,"Atari 50: The Anniversary Celebration takes players on an interactive journey through 50 years of video games via interviews with designers, developers and industry leaders, documentary footage, product design documents, high-resolution original artwork, and a specially-curated list of more than 90 playable games."
93,Super Mario 3D World + Bowser's Fury,2021-02-12,E,Switch,89,8.7,12.580,"Pounce and climb through dozens of colorful stages! Mario (and his friends) can use power-ups like the Super Bell, which grants catlike abilities, like climbing and scratching."
94,Okami HD,2018-08-09,T,Switch,89,8.9,0.040,"In Okami, the legendary monster Orochi has come back to life and turned the world into a veritable wasteland. Players must assume the role of a wolf, an embodiment of the sun god Amaterasu, which is capable of wielding unimaginable power."
95,Into the Breach,2018-08-28,E10+,Switch,89,7.8,,Control powerful mechs from the future to defeat an alien threat. Each attempt to save the world presents a new randomly generated challenge in this turn-based strategy game.
96,Xenoblade Chronicles: Definitive Edition,2020-05-29,T,Switch,89,8.8,1.880,Join the fight between man and machine in the definitive edition of this critically-acclaimed RPG. Discover the origins of Shulk as he and his companions clash against a seemingly-unstoppable mechanical menace.
97,NieR: Automata - The End of YorHa Edition,2022-10-06,M,Switch,89,7.2,,"NieR:Automata The End of YoRHa Edition is the Nintendo Switch™ version of NieR:Automata, an award-winning post-apocalyptic action RPG that has achieved deep-rooted popularity around the world."
98,Xenoblade Chronicles 3,2022-07-29,T,Switch,89,8.5,1.860,"'Fighting to live and living to fight' - A brand new RPG adventure awaits in Xenoblade Chronicles 3. Bringing together the futures of Xenoblade Chronicles and Xenoblade Chronicles 2, this title will take players to the world of Aionios, home to two hostile nations."
99,Death's Door,2021-11-23,T,Switch,89,8.0,,"Experience a somber yet darkly comedic tale, uncovering the truths behind the flow of souls, the role of the Crows and the origin of the Doors."
100,SteamWorld Dig 2,2017-09-21,E10+,Switch,88,8.5,0.010,Grab your pickaxe and dig into the sequel to SteamWorld Dig. A platform mining adventure forged in Metroidvania flames.
101,Cave Story Plus,2017-06-20,E10+,Switch,88,7.9,0.150,"Cave Story takes you into a rare world where a curious race of innocent, rabbit-like creatures called Mimiga run free."
102,DUSK,2021-10-28,M,Switch,88,8.4,,"Battle through an onslaught of mystical backwater cultists, possessed militants & even darker forces as you attempt to discover just what lurks beneath the Earth in this retro FPS inspired by the ''90s legends."
103,Cuphead in the Delicious Last Course,2022-06-30,E10+,Switch,88,8.4,,"Another helping of classic Cuphead action awaits you in Cuphead - The Delicious Last Course! Brothers Cuphead and Mugman are joined by the clever, adventurous Ms. Chalice for a rollicking adventure on a previously undiscovered Inkwell Isle!"
104,Ikaruga,2018-05-29,E10+,Switch,88,8.1,,Treasure's award-winning scrolling shooter brings a tactical twist to the genre with its yin-and-yang gameplay: the color of your ship determines your effect on enemies.
105,Diablo III: Eternal Collection,2018-11-02,M,Switch,88,7.2,0.670,"Rise as one of humanity’s last defenders — crusader, barbarian, witch doctor, demon hunter, monk, or wizard — and collect legendary loot while mastering devastating new powers and abilities."
106,Super Mario Maker 2,2019-06-28,E,Switch,88,8.5,8.420,"Mario fans of the world, unite! Now you can play, create, and share the side-scrolling Super Mario courses of your dreams in the Super Mario Maker 2 game, available exclusively on the Nintendo Switch™ system!"
1,Fast RMX,2017-03-03,E,Switch,81,7.9,,"Jump into the driver''s seat of your anti-gravity vehicle and put your skills to the test in high octane competitions."
4,Shovel Knight: Specter of Torment,2017-03-03,E,Switch,84,8.1,,"Shovel Knight: Specter of Torment is the action-packed prequel to Shovel Knight!"
5,Shovel Knight: Treasure Trove,2017-03-03,E,Switch,91,8.3,,"Shovel Knight: Treasure Trove is the full and complete edition of Shovel Knight, a sweeping classic action adventure game series with awesome gameplay, memorable characters, and an 8-bit retro aesthetic!"
7,Snipperclips - Cut it out, together!,2017-03-03,E,Switch,80,8.2,0.120,"Cut paper characters into new shapes to solve dynamic puzzles and play activities in a wonderfully creative and imaginative world."
17,Shock Troopers,2017-03-09,T,Switch,70,7.0,,"A run-and-gun shooting game featuring 8 mercenaries who face a huge terrorist organization, enlist for action on NEOGEO Station!"
19,Metal Slug 3,2017-03-09,T,Switch,76,3.6,,"The popular action shooting series is in all of its original arcade glory, with gorgeous graphics and all the run-and-gun action you can handle."
20,Blaster Master Zero,2017-03-09,E,Switch,78,7.6,,"Blaster Master Zero is a 8-bit style top-down & sideview 2D action-adventure game that hearkens back to the golden age of the NES."
21,The King of Fighters '98: The Slugfest,2017-03-09,T,Switch,80,8.0,,"The All-Star dream battle is here at last: It's King of Fighters '98! Here come 38 of your favorite characters from the King of Fighters series."
107,Hyper Light Drifter,2018-09-06,T,Switch,88,8.2,,"Hyper Light Drifter is a 2D Action RPG in the vein of the best 8-bit and 16-bit classics, with modernized mechanics and designs on a much grander scale."
159,There is no game: Wrong dimension,2021-04-14,E10+,Switch,87,8.1,,"There is no game. So don''t go messing things up by clicking everywhere. You don''t want to be kicked out of your video game world, do you? Of course not!"
160,Iconoclasts,2018-08-02,T,Switch,87,7.2,,"Explore a big world filled with intricate puzzles, interesting characters and menacing bosses in a beautiful platform adventure that tells a personal story about faith, purpose and the challenge of helping people."
161,The Last Friend,2022-04-07,E10+,Switch,86,7.3,,"Seamlessly blending both the arcade action of games like Streets of Rage with the strategical thinking of titles like Plants vs. Zombies, The Last Friend quickly becomes a battle of man and canine standing stalwart against the end of the world."
162,Bustafellows,2021-07-30,M,Switch,86,6.5,,"Step into the shoes of a strong, smart and gifted journalist in this romantic adventure."
163,Rocket League,2017-11-14,E,Switch,86,8.3,0.400,"Rocket League is a high-powered hybrid of arcade-style soccer and vehicular mayhem with easy-to-understand controls and fluid, physics-driven competition."
164,The Great Ace Attorney Chronicles,2021-07-27,T,Switch,86,8.0,,"With all the fun and drama of the Ace Attorney series set against the backdrop of Victorian-era Britain and Japan, there''s sure to be no 'Objection!' to the adventures of Ryunosuke Naruhodo as he turns the courtroom upside down."
165,Mario Kart 8 Deluxe: Booster Course Pass - Wave 4,2023-03-09,E,Switch,86,7.8,,Egg-cellent! Birdo joins the fun in Wave 4 of the Mario Kart 8 Deluxe - Booster Course Pass! And get ready to take a speedy trip through the brand-new Yoshi's Island course when Wave 4 arrives this Spring!
166,Overboard!,2021-06-02,T,Switch,86,8.2,,GET AWAY WITH MURDER. Highly replayable detective game where you're the one whodunnit. From the creators of 80 Days and Heaven's Vault.
167,The Messenger,2018-08-30,E10+,Switch,86,8.4,,"As a demon army besieges his village, a young ninja ventures through a cursed world, to deliver a scroll paramount to his clan’s survival."
168,Disco Elysium: The Final Cut,2021-10-12,M,Switch,86,8.2,,You're a detective with a unique skill system at your disposal and a whole city block to carve your path across.
169,Unpacking,2021-11-02,E,Switch,86,7.5,,Unpacking is a zen puzzle game about the familiar experience of pulling possessions out of boxes and fitting them into a new home.
170,Donkey Kong Country: Tropical Freeze,2018-05-04,E,Switch,86,9.0,4.620,Donkey Kong Country: Tropical Freeze has players help Donkey Kong and his friends get back their home from Vikings.
171,Monster Boy and the Cursed Kingdom,2018-12-04,E10+,Switch,86,8.0,0.040,"Monster Boy is a colorful side-scrolling action adventure created in cooperation with Ryuichi Nishizawa, the creator of the famous Wonder Boy in Monster World series."
172,Transistor,2018-11-01,T,Switch,86,8.2,,Transistor is a science-fiction themed action RPG set in a futuristic city where players will take on the role of a young woman who gains control of an extraordinary weapon of unknown origin after a mysterious group of assailants nearly kills her with it.
173,Minecraft,2018-06-21,E10+,Switch,86,7.8,1.890,"In Minecraft, players explore a blocky, pixelated procedurally generated, three-dimensional world with virtually infinite terrain."
174,Bayonetta 3,2022-10-28,M,Switch,86,7.2,1.070,"Bayonetta returns in an all-new, over-the-top climax action game. Sporting a wicked new ensemble and somehow familiar pigtails, the titular Umbra Witch must face a mysterious evil using her signature guns and time-slowing Witch Time ability."
175,Shantae and the Pirate's Curse,2018-03-20,T,Switch,86,8.6,,"Embark on a brand new adventure which teams Shantae with her arch nemesis, Risky Boots."
176,Anonymous;Code,2023-09-08,M,Switch,86,8.2,,"In the world where the boundary between digital and real has disappeared, you will be one of the ANONYMOUS."
177,Guacamelee! Super Turbo Championship Edition,2018-10-08,E10+,Switch,86,7.7,,Guacamelee! is a Metroid-vania style action-platformer set in a magical Mexican inspired world.
178,Ghost Trick: Phantom Detective,2023-06-30,T,Switch,86,9.6,,"Ghost Trick is a story of mystery and intrigue that blends fun logic puzzles with the world of the supernatural, making for an entirely new and unique experience in the handheld gaming space."
179,Star Wars Pinball,2019-09-13,E10+,Switch,86,7.4,,"Set in a galaxy far, far away, Star Wars Pinball lets you interact with the most iconic characters, and relive the greatest moments of the Star Wars universe in 3 Star Wars-themed tables: Star Wars Episode V: The Empire Strikes Back, Star Wars: The Clone Wars, and Boba Fett."
180,Sid Meier's Civilization VI,2018-11-16,E10+,Switch,86,7.1,0.250,"Civilization VI offers new ways to interact with your world, expand your empire across the map, advance your culture, and compete against history’s greatest leaders to build a civilization that will stand the test of time."
181,Crypt of the NecroDancer,2018-02-01,T,Switch,86,7.8,,"A hardcore rhythm-based roguelike game. Can you survive this deadly dungeon of dance, slay the NecroDancer, and recapture your still beating heart?"
182,Warframe,2018-11-20,M,Switch,86,7.1,,They were called Tenno. Warriors of blade and gun: masters of the Warframe armor. Those that survived the old war were left drifting among the ruins. Now they are needed once more.
183,Luigi's Mansion 3,2019-10-31,E,Switch,86,8.4,12.820,"Luigi embarks on a dream vacation with Mario and friends upon receiving an invitation to a luxurious hotel. However, his dream quickly becomes a nightmare when King Boo reveals everything had been a ploy to capture Mario and friends."
27,Little Inferno,2017-03-16,T,Switch,71,7.4,,"Little Inferno is an adventure that takes place almost entirely in front of a fireplace that''s about looking up up up out of the chimney, and the cold world just on the other side of the wall."
28,The Binding of Isaac: Afterbirth +,2017-03-17,M,Switch,85,8.3,0.280,The latest expansion to The Binding of Isaac.
29,Othello,2017-03-23,E,Switch,55,6.3,,"The well-acclaimed board game for all ages, Othello, is now on Nintendo Switch!"
30,New Frontier Days: Founding Pioneers,2017-03-23,E,Switch,52,4.6,,"New Frontier Days ~Founding Pioneers~ is a town-building simulation game, where you command your pioneers to colonize a new land."
31,Neo Turf Masters,2017-03-23,E,Switch,74,7.4,,The player picks one of six available golfers and competes on a number of golf courses around the world.
108,A Short Hike,2020-08-18,E,Switch,88,8.5,,"Hike, climb, and soar through the peaceful mountainside landscapes of Hawk Peak Provincial Park as you make your way to the summit."
109,Neon White,2022-06-16,T,Switch,88,8.3,,Neon White is a lightning fast first-person action game about exterminating demons in Heaven.
110,Tunic,2022-09-27,E10+,Switch,88,7.8,,Tunic is an isometric action adventure about a tiny fox in a big world.
111,What Remains of Edith Finch,2019-07-04,T,Switch,88,8.4,,"The game is a collection of short stories. Each of those stories focuses on the death of a different Finch family member and each is meant to look and feel different from the others, the way no two people in any family are alike."
112,13 Sentinels: Aegis Rim,2022-04-12,T,Switch,88,9.0,,"A departure from the studio''s traditional fantasy style, the game takes place in a modern setting punctuated with giant mechs."
113,Fez,2021-04-14,E,Switch,88,6.3,,"In Fez, you play as Gomez, a 2D creature living in what he believes is a 2D world. Until a strange and powerful artifact reveals to him the existence of a mysterious third dimension!"
114,Metroid Dread,2020-08-18,T,Switch,88,8.7,3.040,Join intergalactic bounty hunter Samus Aran in her first new 2D Metroid™ story in 19 years...
115,Monster Hunter Rise,2020-08-18,T,Switch,88,6.9,7.700,"Set in the ninja-inspired land of Kamura Village, explore lush ecosystems and battle fearsome monsters to become the ultimate hunter."
908,Littlewood,2021-02-25,E,Switch,81,8.0,,"The world has already been saved. Now it''s time to rebuild your town, learn new hobbies, and forge lifelong friendships in this peaceful and relaxing RPG."
909,Hand of Fate 2,2018-07-17,T,Switch,81,7.3,,Hand of Fate 2 is a dungeon crawler set in a world of dark fantasy.
910,Penko Park,2022-09-27,E,Switch,81,,,Penko Park is a game about exploring an abandoned wildlife park. Meet its mysterious inhabitants by taking photos and interacting with the world!
911,Pocky & Rocky Reshrined,2022-06-24,E10+,Switch,81,8.4,,Pocky the shrine maiden and Rocky the raccoon are back together in the latest game in the long-running classic shooter series!
912,Railbound,2022-12-01,E,Switch,81,,,A relaxing puzzle game about fixing train connections and travelling the world!
913,Street Fighter: 30th Anniversary Collection,2018-05-29,T,Switch,81,7.6,,Celebrate the 30th Anniversary of the iconic Street Fighter franchise with the ultimate tribute to its arcade legacy in the Street Fighter 30th Anniversary Collection.
914,Persona 5 Strikers,2021-02-23,M,Switch,81,7.9,,Featuring an all-new story set up half a year after the events of P5!
915,Rainbow Billy: The Curse of the Leviathan,2021-10-05,E,Switch,81,6.7,,"Rainbow Billy: The Curse of the Leviathan is a wholesome, creature capture, 2.5D Adventure-Puzzle-Platformer with RPG elements."
916,Gunvolt Chronicles: Luminous Avenger iX,2019-09-26,T,Switch,81,8.0,,"The hero, Copen, can dash into enemies to lock-on onto them so his shots never miss their mark."
917,Tin Hearts,2023-04-20,E,Switch,81,6.7,,Guide squads of tin soldiers to safety through this magical toy filled world.
918,Mini Motorways,2022-05-11,E,Switch,81,7.5,,"From the makers of Mini Metro, Mini Motorways is a game about drawing the roads that drive a growing city."
919,Arise: A Simple Story,2022-04-28,E,Switch,81,7.8,,Set out on an emotional journey through the bittersweet lives of two people where memories come alive and time bends to your will.
920,Phoenix Wright: Ace Attorney Trilogy,2019-04-09,T,Switch,81,8.6,,"Defend the innocent and save the day! Experience the original trilogy in clear, Retina-quality graphics, and play in the orientation of your choosing -- horizontally for larger backgrounds or vertically for one-handed playing!"
52,Slime-san,2017-06-08,E,Switch,82,8.2,,"Slime-san was minding his own business when suddenly… A giant worm appeared and gobbled him up! Deep within the worm’s belly, Slime-san has to face a decision: Be digested by the incoming wall of stomach acid... Or jump, slide and slime his way through the worm and back out its mouth!"
53,Shantae: Half-Genie Hero,2017-05-11,T,Switch,82,7.5,0.120,"Shantae: Half-Genie Hero is a belly dancing, hair-whipping HD adventure from WayForward, makers of Ducktales Remastered, Adventure Time, and Contra 4."
55,Mighty Gunvolt Burst,2017-06-15,E,Switch,76,7.7,,"The game systems have been completely revamped and powered up with lots of new additions, including a deep character customization system that lets you mold and shape your character into the ultimate hero that works best for you."
9,1-2 Switch,2017-03-03,E10+,Switch,58,4.8,3.740,"Throw an impromptu party anywhere with anyone thanks to a new play style in which players look at each other—not the screen. Bring the action and fun into the real world as you face off in wild-west duels, cow-milking competitions, a copycat dance-off, and more."
18,Waku Waku 7,2017-03-09,E10+,Switch,73,7.1,,"WAKU WAKU 7 is a fighting game released by SUNSOFT in 1996 in Japan. Players will control characters who have one of seven WAKU WAKU balls that grant wishes, and gather the remaining balls."
54,Disney/Pixar Cars 3: Driven to Win,2017-06-13,E10+,Switch,59,6.8,0.320,"Speed into the world of Cars as you determine your path to racing mastery in Cars 3: Driven to Win, the game inspired by the Disney Pixar film."
56,ARMS,2017-06-16,E10+,Switch,77,7.1,2.720,"The first fighting game of its kind. Choose a fighting champion from around the world, equip your own combination of extendable arms, and then use a mix of button presses and quick hand motions to really take the fight to your opponent."
129,Downwell,2019-01-31,E10+,Switch,88,6.8,,Downwell is a curious game about a young person venturing down a well in search of untold treasures with only his Gunboots to protect him.
130,Vampire Survivors,2023-08-17,T,Switch,88,8.3,,"Mow thousands of night creatures and survive until dawn! Vampire Survivors is a gothic horror casual game with rogue-lite elements, where your choices can allow you to quickly snowball against the hundreds of monsters that get thrown at you."
921,The Darkside Detective,2018-02-07,E10+,Switch,81,8.1,,"Join The Darkside Detective, Francis McQueen, as he investigates the bizarre, the supernatural and those missing cat cases that keep getting dropped on his desk."
922,Nowhere Prophet,2020-07-30,T,Switch,81,6.2,,Prepare your decks and go on a pilgrimage through the wasteland. Nowhere Prophet is a unique single-player card game.
923,Winds of Change,2021-06-03,T,Switch,81,9.6,,"A story-heavy adventure game with multiple endings, romance options, and non-linear storytelling."
79,Unavowed,2018-07-07,T,Switch,91,8.0,,"A demon has possessed you and used your body to tear a swath of bloodshed through New York. You are now free, but life as you knew it is over. Your only path forward is joining the Unavowed - an ancient society dedicated to stopping evil. No matter what the cost."
80,Bastion,2018-09-13,E10+,Switch,90,8.5,,Bastion is an action rpg from Supergiant Games.
81,Hollow Knight,2018-06-12,E10+,Switch,90,9.1,0.250,Hollow Knight is a 2D action-adventure game with an emphasis on traditional 2D animation and skillful gameplay.
82,Bayonetta + Bayonetta 2,2018-02-16,M,Switch,90,8.7,2.470,"The Witch is Back The witching hour strikes again. Brimming with intricate battles that take place in, on and all over epic set pieces, Bayonetta 2 finds our sassy heroine battling angels and demons in unearthly beautiful HD."
83,Jack Jeanne,2023-06-15,T,Switch,90,7.7,,"The game''s story centers around protagonist Kisa Tachibana, a girl who had given up on a career in theater, but receives an invitation to attend the Univeil Drama School, an elite drama school for male actors, where students play female roles (referred to as 'Jeanne' roles) in addition to male roles ('Jack' roles)."
84,Ori and the Blind Forest: Definitive Edition,2019-09-27,E,Switch,90,8.2,,"Ori and the Blind Forest: Definitive Edition delivers a multitude of new areas, difficulty options, and gameplay upgrades that should appeal to both new and seasoned Ori players."
196,Huntdown,2020-05-12,T,Switch,86,7.7,,Challenge yourselves in this hard-boiled co-op arcade shooter!
86,Chained Echoes,2022-12-08,M,Switch,90,8.7,,"Take up your sword, channel your magic or board your Mech."
87,Chicory: A Colorful Tale,2021-12-15,E,Switch,90,7.7,,"Something terrible happened. Chicory, superstar artist and wielder of the Brush, is missing, and all the color in the land vanished with her. It''s up to you, Chicory''s number one fan, to pick up the Brush and fill in for her."
88,Persona 4 Golden,2023-01-19,M,Switch,90,8.6,,Persona 4: The Golden is a remastered version of PS2 classic Shin Megami Tensei: Persona 4.
131,Stardew Valley,2017-10-05,E10+,Switch,87,8.8,,Stardew Valley is an RPG-style farming game.
132,Quake Remastered,2021-08-19,M,Switch,87,8.5,,The remastered version of Quake is here.
133,Inscryption,2022-12-01,M,Switch,87,8.7,,"Inscryption is an inky black card-based odyssey that blends the deckbuilding roguelike, escape-room style puzzles, and psychological horror into a blood-laced smoothie."
134,Cuphead,2019-04-17,E10+,Switch,87,8.5,,Cuphead is a classic run and gun action game primarily focused on boss battles.
135,The Stanley Parable: Ultra Deluxe,2022-04-27,E10+,Switch,87,8.3,,The Stanley Parable: Ultra Deluxe is an expanded re-imagining of 2013's The Stanley Parable.
137,DAVE THE DIVER,2023-10-26,E10+,Switch,87,8.2,,"Welcome to ''DAVE THE DIVER'', a marine adventure set in the mysterious Blue Hole. Explore the sea with Dave by day, and run a sushi restaurant at night."
924,Genesis Noir,2021-03-26,T,Switch,81,6.2,,A noir adventure spanning time and space.
139,Kentucky Route Zero: TV Edition,2020-01-28,T,Switch,87,7.2,,Kentucky Route Zero is a magical realist adventure game about a secret highway in the caves beneath Kentucky.
136,Astral Chain,2019-08-30,T,Switch,87,8.9,1.330,"As part of a police special task force, it’s up to you to fight against mysterious, alien-like creatures who have invaded the world."
138,Dragon Ball FighterZ,2018-09-28,T,Switch,87,8.0,2.430,"After the success of the Xenoverse series, its time to introduce a new classic 2D DRAGON BALL fighting game for this generations consoles."
85,Animal Crossing: New Horizons,2020-03-20,E,Switch,90,5.7,43.380,"If the hustle and bustle of modern life’s got you down, Tom Nook has a new business venture up his sleeve that he knows you’ll adore: the Nook Inc. Deserted Island Getaway Package..."
184,AI: The Somnium Files,2019-09-17,M,Switch,86,8.7,,"Six years ago, the right half of a corpse was discovered under mysterious circumstances. The left half was never found...until six years later, when it was discovered completely fresh with no signs of decay, as though the victim was alive until just recently."
185,30XX,2023-09-01,E,Switch,86,7.1,,"Jump, shoot, and slash your way through 30XX, the roguelike action platformer you can play with a friend!"
186,The Legend of Heroes: Trials to Azure,2023-03-14,T,Switch,86,8.5,,"Sandwiched between two great powers, the city of Crossbel is the place where the Uroboros group carry out their biggest and darkest schemes."
187,Assault Android Cactus+,2019-03-08,E10+,Switch,86,8.4,,Experience an arcade style twin stick shooter set in a vivid sci fi universe.
925,Ruined King: A League of Legends Story,2021-11-16,T,Switch,81,7.8,,"Rise Against Ruin. Unite a party of League of Legends Champions, explore Bilgewater and set sail for the Shadow Isles to uncover the secrets of the deadly Black Mist."
926,SteamWorld Quest: Hand of Gilgamech,2019-04-25,E,Switch,81,7.7,,Lead a party of aspiring heroes through a beautifully hand-drawn world and intense battles using only your wits and a handful of cards.
927,Disc Room,2020-10-22,T,Switch,81,7.0,,Step into the oversized space suit of a brave but reluctant scientist and explore this sprawling slaughterhouse from outer space.
928,Songbird Symphony,2019-07-25,E,Switch,81,7.8,,"A heart-warming journey of discovery, as orphaned chick ‘Birb’ sets off to find his true origins."
929,Ray'z Arcade Chronology,2023-06-30,E10+,Switch,81,,,"One of the most revered arcade shooting game series Taito produced in the 1990s, the Ray Trilogy is coming back with new features and in HD quality."
930,Dawn of the Monsters,2022-03-15,T,Switch,81,,,"The cataclysmic battle between giant monsters has begun in this manga-inspired, side-scrolling, kaiju beat-''em-up!"
931,The Mageseeker: A League of Legends Story,2023-04-18,T,Switch,81,7.2,,"From Digital Sun, creators of Moonlighter, The Mageseeker is an action RPG in the League of Legends universe."
197,Sumire,2021-05-27,E,Switch,86,7.9,,"One Day, One Life. Embark on a mysterious journey to help Sumire achieve her deepest wishes, before the day ends and the sky turns to twilight."
198,Mario + Rabbids Sparks of Hope,2022-10-20,E10+,Switch,86,7.5,,"Team up with Mario, Luigi, Princess Peach, Rabbid Peach, Rabbid Luigi, and their friends on a galactic journey to defeat a malevolent entity and save your Spark companions."
199,BlazBlue: Central Fiction,2019-02-07,T,Switch,86,7.7,,BlazBlue: Central Fiction is the newest installment in the BlazBlue franchise of next gen 2D fighters.
932,The Legend of Zelda: Breath of the Wild - The Champion's Ballad,2017-12-07,E10+,Switch,81,8.4,,"Players tackle a never-before-seen dungeon, defeat enemies using the One-Hit Obliterator, and explore new shrines."
933,Boxboy! + BoxGirl!,2019-04-26,E,Switch,81,8.0,,"In addition to 270 new levels, two players can work as a team to solve puzzles in a new co-op mode. As a bonus, players who complete the game can access a new adventure starring Qudy."
934,Battle Chef Brigade,2017-11-20,E10+,Switch,81,8.3,,"Battle Chef Brigade features fantasy chefs, including Orcs, Elves, and Humans, who need to hunt dangerous monsters for ingredients."
935,Yooka-Laylee and the Impossible Lair,2019-10-08,E,Switch,81,7.1,,Yooka & Laylee are back in a brand-new platform hybrid adventure.
936,AVICII Invector Encore Edition,2020-09-08,T,Switch,80,8.0,,"Soar through vocal melodies, sweep each fade and attack every beat in 25 of AVICII’s biggest hits, in this enthralling futuristic rhythm-action experience – AVICII Invector."
937,Catherine: Full Body,2020-07-07,M,Switch,80,8.2,,"Our indecisive protagonist, Vincent, has been with his long-time girlfriend, Katherine, for five years. But instead of taking the next step into marriage, Vincent finds himself in an affair with the provocative blonde bombshell, Catherine!"
938,Fire Emblem Warriors: Three Hopes,2022-06-24,T,Switch,80,8.9,1.000,"Join Fire Emblem: Three Houses characters as you engage in massive battles across Fódlan Edelgard, Dimitri, Claude, and other Fire Emblem: Three Houses characters return to put their combat expertise on display as you revisit a war-torn Fódlan."
939,The Red Strings Club,2019-03-14,M,Switch,80,7.6,,"The Red Strings Club is a cyberpunk narrative experience about fate and happiness featuring the extensive use of pottery, bartending and impersonating people on the phone to take down a corporate conspiracy."
940,Rogue Legacy,2018-11-06,E10+,Switch,80,7.9,,"Rogue Legacy is a rogue-'lite' game for PC, Mac and Linux."
941,Fire Emblem Engage,2023-01-20,T,Switch,80,6.6,1.610,"In a war against the Fell Dragon, four kingdoms worked together with heroes from other worlds to seal away this great evil."
942,Metro Redux,2020-02-28,M,Switch,80,8.2,,"Survive the horrors of the Russian apocalypse - equip your gasmask and an arsenal of hand-made weaponry as you face up to the threat of deadly mutants, human foes, and the terrifying environment itself."
943,Crash Team Racing: Nitro-Fueled,2019-06-21,E10+,Switch,80,7.0,,"Start your engines with the original game modes, characters, tracks, power-ups, weapons and controls."
944,ABZU,2018-11-29,E,Switch,80,7.7,,"ABZÛ is an grand descent into the depths of the sea, where players explore ocean environments with fluid swimming controls."
945,Atelier Sophie 2: The Alchemist of the Mysterious Dream,2022-02-25,T,Switch,80,8.9,,"A mysterious story of a mysterious dream... One of the stories experienced throughout the Alchemist Sophie’s many adventures, as she continued her travels after leaving her hometown of Kirchen Bell."
946,Children of Morta,2019-11-20,T,Switch,80,8.1,,"Children of Morta is a narrative-based roguelike hack’n slash game for PC, Mac and Linux which will involve you in the adventures of a family."
947,Vitamin Connection,2020-01-17,E,Switch,80,8.2,,"By blasting subatomic foes with your Vitamin Beam, utilizing a special claw tool, and navigating maze-like stages, you''ll save the members of the Sable family - including the dog! - from a variety of hazardous and increasingly wacky predicaments."
948,Nuclear Blaze,2023-04-28,E10+,Switch,80,,,"The world is burning. Well, not exactly, but the whole region is. As a trained firefighter, you''re being air-dropped right in the middle of this hell blaze to investigate and look for survivors."
949,Resident Evil 4 HD,2019-05-21,M,Switch,80,8.2,,Resident Evil 4 marks a new chapter in the Resident Evil series. You'll rejoin Leon S. Kennedy six years after his first mission as a rookie cop from Resident Evil 2.
950,Trine 4: The Nightmare Prince,2019-10-08,E10+,Switch,80,7.6,,The Trine series returns to the magic of 2.5D with Trine 4: The Nightmare Prince!
22,World Heroes Perfect,2017-03-09,T,Switch,58,6.2,,"This is the fourth installment in the World Heroes fighting game series, released in 1995."
23,VOEZ,2017-03-09,T,Switch,81,8.0,0.050,VOEZ is played by touching falling notes in time with the music.
24,The King of Fighters '94,2017-03-16,T,Switch,,6.5,,"Walk into battle with your head held high! In The King of Fighters, you''ll never fight alone! Choose one of eight teams in this all-out battle spectacular."
25,World of Goo,2017-03-16,E,Switch,84,8.2,,"World of Goo is a physics based puzzle / construction game. The millions of Goo Balls that live in the beautiful World of Goo don''t know that they are in a game, or that they are extremely delicious."
6,Skylanders Imaginators,2017-03-03,E10+,Switch,72,6.2,0.230,Use the power of your imagination to create Imaginator Skylanders to battle in the ultimate adventure alongside the almighty Senseis to save Skylands.
8,Super Bomberman R,2017-03-03,E10+,Switch,62,6.7,0.870,"In SUPER BOMBERMAN R, the simple rule remains the same: operate the main character (Bomberman), place bombs, and battle with enemies and rivals, but it''s coming back in a modern style with 3D stages and photo-real graphics."
2,I Am Setsuna,2017-03-03,E10+,Switch,75,7.4,,"Inspired by Chrono Trigger, I am Setsuna is an homage to the JRPG masterpieces of yesteryear. Journey with Setsuna as she prepares to make the ultimate sacrifice and save the people of her land."
3,Just Dance 2017,2017-03-03,E10+,Switch,72,5.3,0.290,"Just Dance 2017 brings you over 40 new tracks, six game modes, updated content all year long and access to 200+ songs through Just Dance Unlimited! Join a community of more than 118 million players around the world and bust out your best moves!"
60,Portal: Companion Collection,2022-06-28,T,Switch,95,8.7,,"Including Portal and Portal 2, the Companion Collection comes to Nintendo Switch with all the groundbreaking gameplay, dark humor, and exploration that earned the series hundreds of awards."
951,Pinball FX3: Bethesda Pinball,2018-04-04,E10+,Switch,80,8.0,, ""
952,Assassin's Creed: The Rebel Collection,2019-12-06,M,Switch,80,8.1,,"Become the most feared pirate in the Caribbean in Assassin’s Creed IV Black Flag. Take part in an award-winning naval experience and explore a massive open world."
